zip,"Estimated percent of all people age 25-34, between 2014-2018.","Estimated percent of all people age 35-44, between 2014-2018.","Estimated percent of all people age 45-54, between 2014-2018.","Estimated percent of all people age 55-64, between 2014-2018.","Estimated percent of all people 65 or older, between 2014-2018.",Estimated typical (median) age of all people between 2013-2017.
24415,11.79,5.32,8.83,19.16,33.55,56.0
24416,11.31,10.526666666666667,14.203333333333333,13.546666666666667,20.12333333333333,42.333333333333336
24421,13.886666666666665,11.716666666666667,15.156666666666666,16.643333333333334,18.253333333333334,44.666666666666664
24422,10.992,9.924000000000001,12.995999999999999,17.03,23.212000000000003,48.2
24426,10.275,11.50875,14.78875,14.917499999999999,22.955,46.625
24430,12.985,13.21,19.705,16.935,19.55,47.5
24431,11.325,10.325,18.619999999999997,13.555,19.215,45.5
24432,15.725,13.985,17.755,17.485,15.875,45.5
24433,8.63,6.96,10.7,21.36,36.77,61.0
24435,10.62,9.145,11.655000000000001,18.314999999999998,27.07,50.5
24437,11.3475,11.6875,16.0425,15.1875,18.5375,44.25
24438,7.45,9.66,13.5,20.54,23.15,49.0
24439,14.459999999999999,11.43,14.66,18.325,22.805,50.0
24440,11.745000000000001,12.735,15.395,14.865,18.53,44.0
24441,12.96,10.54,18.205,14.629999999999999,15.785,44.0
24442,8.63,6.96,10.7,21.36,36.77,61.0
24445,9.7725,10.9025,13.98,15.8875,23.725,47.5
24448,10.63,12.05,11.04,15.18,25.18,50.0
24450,9.526666666666667,8.908333333333333,12.25,14.655000000000001,23.540000000000003,44.833333333333336
24457,10.63,12.05,11.04,15.18,25.18,50.0
24458,8.63,6.96,10.7,21.36,36.77,61.0
24459,12.895,7.765000000000001,12.625,16.54,26.32,50.0
24460,14.32,10.43,15.02,17.48,19.69,47.0
24463,8.91,8.37,11.07,18.73,26.86,49.0
24464,11.99,8.03,13.36,16.11,24.01,46.0
24465,8.63,6.96,10.7,21.36,36.77,61.0
24467,11.489999999999998,13.275,15.375,13.27,17.43,42.5
24469,11.44,10.72,20.27,11.68,16.9,45.0
24471,11.45,10.925,15.235,16.08,19.5,44.5
24472,11.746666666666664,9.5,13.243333333333334,16.849999999999998,24.41,48.333333333333336
24473,10.62,9.145,11.655000000000001,18.314999999999998,27.07,50.5
24474,10.63,12.05,11.04,15.18,25.18,50.0
24476,12.895,7.765000000000001,12.625,16.54,26.32,50.0
24477,10.696000000000002,11.754,13.122,15.225999999999999,21.128,44.6
24479,12.5225,11.194999999999999,15.754999999999999,16.439999999999998,20.23,46.25
24482,10.959999999999999,11.0,12.095,15.514999999999999,20.990000000000002,43.5
24483,10.09,9.91,14.837500000000002,16.6575,23.294999999999998,47.0
24484,11.475000000000001,8.695,12.86,19.42,28.230000000000004,54.0
24485,17.13,17.54,20.49,17.49,12.06,44.0
24486,11.6325,11.7025,13.64,14.395,16.465,39.75
24487,11.475000000000001,8.695,12.86,19.42,28.230000000000004,54.0
24501,13.822,9.8415,11.047500000000001,10.6145,14.222,35.2
24502,13.90333333333333,9.88888888888889,11.237222222222222,11.944999999999999,15.398333333333333,36.111111111111114
24503,11.2,10.937142857142858,12.428571428571429,12.624285714285715,18.695714285714285,39.714285714285715
24504,15.41875,10.92625,12.248750000000001,12.338750000000001,14.708749999999998,37.375
24506,1.1,0.33,0.31,0.12,1.34,20.0
24513,15.32,8.51,9.37,12.79,21.94,43.0
24514,14.440000000000001,5.715,5.445,4.52,5.13,24.0
24515,1.1,0.33,0.31,0.12,1.34,20.0
24517,12.155,11.444999999999999,13.455,15.302499999999998,20.165,44.25
24520,4.925,13.515,17.21,15.59,22.73,46.5
24521,10.595,10.426666666666668,14.89,15.674999999999997,18.991666666666664,44.0
24522,11.396666666666668,9.833333333333334,13.229999999999999,14.946666666666667,21.215,45.666666666666664
24523,9.544285714285712,10.858571428571429,15.08,16.935714285714287,22.201428571428576,47.714285714285715
24526,6.736666666666667,10.256666666666666,15.303333333333333,17.966666666666665,23.486666666666665,48.666666666666664
24527,11.436,10.606,15.530000000000001,15.268,21.4,46.0
24528,11.095,9.18,14.594999999999999,18.53,20.555,46.5
24529,8.479999999999999,7.436666666666667,13.01,20.209999999999997,29.453333333333333,52.333333333333336
24530,8.06,10.440000000000001,15.299999999999999,12.879999999999999,21.74,46.5
24531,10.075714285714286,10.801428571428572,14.09,16.95,22.611428571428572,48.142857142857146
24533,9.33,11.56,12.58,14.16,20.8,44.0
24534,13.77,8.38,13.38,15.4,18.77,48.0
24535,3.78,14.18,18.39,16.66,24.79,48.0
24536,9.48,12.93,16.06,15.39,16.45,41.0
24538,11.836,10.734,15.308000000000002,14.378,20.082,45.0
24539,8.605,10.02,14.344999999999999,11.77,23.72,44.5
24540,10.862666666666666,10.972666666666669,14.351999999999999,15.409333333333333,19.913333333333338,43.46666666666667
24541,13.034999999999998,10.168333333333335,12.784166666666666,15.574999999999998,18.96333333333334,42.0
24549,8.95,12.2275,16.002499999999998,16.3275,20.265,47.0
24550,13.152000000000001,11.596,15.158000000000001,14.468,17.676,41.8
24551,10.141,11.455000000000002,14.297,15.372,19.189,43.7
24553,10.6175,10.725000000000001,13.845,15.445,19.255,44.75
24554,11.4,11.8225,14.465,14.1125,19.150000000000002,44.25
24555,10.535,10.629999999999999,14.239999999999998,13.959999999999999,24.119999999999997,48.5
24556,8.866,11.014,15.39,16.996,21.576,48.2
24557,9.751666666666667,9.604999999999999,12.780000000000001,16.201666666666664,25.80333333333333,48.166666666666664
24558,10.617142857142856,10.295714285714284,13.18142857142857,14.564285714285713,22.494285714285713,45.57142857142857
24562,10.356666666666667,13.030000000000001,13.219999999999999,15.666666666666666,16.703333333333333,41.333333333333336
24563,9.06,10.546666666666667,13.216666666666667,16.66333333333333,24.429999999999996,48.666666666666664
24565,13.306666666666667,8.696666666666667,13.62,17.323333333333334,24.72666666666667,47.333333333333336
24566,10.785,11.5,13.42,13.405000000000001,20.740000000000002,43.5
24569,9.06,11.316666666666668,12.513333333333334,14.816666666666668,25.69666666666667,46.666666666666664
24570,8.75,12.383333333333333,16.826666666666668,16.22,18.44333333333333,46.333333333333336
24571,9.373333333333333,11.493333333333334,15.476666666666667,18.81,19.193333333333335,44.666666666666664
24572,13.23875,11.508750000000003,13.403749999999999,15.196250000000001,17.32375,43.0
24574,12.3575,8.76,15.065000000000001,15.252499999999998,20.4975,44.0
24576,12.56,8.1,12.81,16.53,21.38,47.0
24577,12.41,8.624,13.12,14.702000000000002,23.802,46.0
24578,10.535,10.629999999999999,14.239999999999998,13.959999999999999,24.119999999999997,48.5
24579,10.223333333333334,10.206666666666667,14.653333333333334,14.719999999999999,23.810000000000002,48.666666666666664
24580,7.14,8.48,15.7,14.93,27.93,51.0
24581,8.36,12.67,14.17,17.63,17.11,45.0
24586,11.085,9.795,16.975,12.45,19.64,44.0
24588,12.298,12.617999999999999,14.696000000000002,14.044,18.976,44.4
24589,12.696666666666667,9.19,12.243333333333334,15.729999999999999,20.316666666666666,46.0
24590,12.120000000000001,13.577499999999999,14.6975,15.2325,17.0525,43.75
24592,10.3475,10.848749999999999,13.120000000000001,15.546249999999999,22.35125,45.5
24593,11.4,11.555,14.395,14.309999999999999,19.4325,43.75
24594,8.705,11.309999999999999,14.525,13.715,20.630000000000003,44.5
24595,9.33,11.56,12.58,14.16,20.8,44.0
24597,12.120000000000001,9.33,13.145,15.5,23.515,45.5
24598,8.006666666666666,10.493333333333334,14.590000000000002,17.0,24.993333333333336,48.333333333333336
24599,11.15,12.143333333333333,12.306666666666667,16.27,18.7,44.333333333333336
24601,9.07,11.86,15.22,13.53,22.01,47.0
24602,11.66,10.274999999999999,13.025,15.27,22.5,45.5
24603,8.86,8.76,14.49,14.69,22.72,46.0
24604,9.07,11.86,15.22,13.53,22.01,47.0
24605,10.882000000000001,12.292,14.266,16.866000000000003,20.708000000000002,45.2
24606,13.39,10.75,14.46,18.69,20.51,47.0
24607,14.16,9.0,15.41,15.8,19.18,45.0
24608,13.71,10.83,16.58,8.59,19.83,43.0
24609,10.146666666666667,12.75,12.753333333333332,17.618333333333336,20.24833333333333,44.5
24612,8.99,16.92,14.03,16.45,20.24,45.0
24613,14.085,12.465,16.175,19.21,18.565,47.0
24614,12.296666666666667,11.026666666666666,15.063333333333334,17.293333333333333,19.491666666666664,46.666666666666664
24619,9.07,11.86,15.22,13.53,22.01,47.0
24620,10.07,10.085,15.71,15.024999999999999,21.81,45.5
24622,13.9,8.346666666666666,13.273333333333333,15.990000000000002,21.05,47.333333333333336
24624,14.59,13.26,14.89,15.21,20.83,48.0
24627,11.05,11.0,15.24,12.99,23.03,47.0
24628,6.13,15.44,13.85,20.53,21.51,48.0
24630,8.746666666666668,12.176666666666668,12.993333333333334,15.303333333333333,22.136666666666667,44.0
24631,16.630000000000003,12.765,15.43,16.105,16.75,44.5
24634,15.836666666666668,10.183333333333334,15.036666666666667,17.726666666666667,17.273333333333333,47.0
24635,14.78,14.18,17.89,19.73,16.62,47.0
24637,11.473333333333334,11.333333333333334,11.946666666666665,16.580000000000002,20.58,44.0
24639,11.685,12.035000000000002,13.926666666666668,16.328333333333333,20.005,45.833333333333336
24640,8.91,12.11,10.84,13.48,20.26,38.0
24641,11.337499999999999,12.2625,12.61,14.232500000000002,21.3325,43.25
24646,11.936666666666667,12.61,14.980000000000002,16.69,20.8,47.0
24647,8.91,12.11,10.84,13.48,20.26,38.0
24649,12.379999999999999,13.415,14.850000000000001,18.54,19.685,47.0
24651,11.081999999999999,12.168000000000001,13.279999999999998,14.179999999999998,20.244,43.4
24656,12.919999999999998,12.193999999999999,15.072,16.306,19.444,45.8
24657,14.25,5.02,14.25,20.97,18.32,52.0
24658,11.28,11.41,16.93,15.36,20.9,45.0
24701,12.505,11.461000000000002,12.994,15.050999999999998,20.765,43.7
24712,11.82,10.225,12.905000000000001,15.655,19.49,42.5
24714,11.04,13.39,10.88,18.38,18.58,44.0
24715,13.36,11.22,10.33,15.65,19.34,44.0
24716,10.46,9.13,14.56,16.66,23.62,48.0
24719,10.46,9.13,14.56,16.66,23.62,48.0
24724,10.899999999999999,10.254999999999999,15.975000000000001,14.895,19.53,45.0
24726,10.46,9.13,14.56,16.66,23.62,48.0
24729,11.04,13.39,10.88,18.38,18.58,44.0
24731,13.24,10.91,8.46,16.39,17.18,39.0
24732,5.14,16.93,18.11,18.64,16.93,45.0
24733,12.14,12.15,9.670000000000002,17.384999999999998,17.88,41.5
24736,12.025,11.162500000000001,11.057500000000001,16.77,19.68,43.75
24737,10.504999999999999,10.225,15.365,13.254999999999999,23.03,45.0
24738,12.94,10.37,9.47,18.84,20.62,42.0
24739,11.081,12.308,11.715,14.622,20.866,43.0
24740,11.085555555555556,12.187777777777777,11.807777777777778,14.204444444444446,21.119999999999997,42.888888888888886
24747,11.92,11.311666666666667,11.298333333333334,15.608333333333333,20.43666666666667,43.166666666666664
24801,10.468333333333334,12.65,12.329999999999998,16.086666666666662,21.49666666666667,45.166666666666664
24808,6.05,9.35,15.53,16.14,27.57,53.0
24811,12.44,9.18,12.09,14.11,20.98,41.0
24813,12.44,9.18,12.09,14.11,20.98,41.0
24815,7.59,13.0,15.38,14.83,18.9,42.0
24816,8.14,9.37,6.39,25.79,21.61,52.0
24817,12.32,11.91,13.66,11.86,18.02,42.0
24818,10.763333333333334,14.106666666666667,13.756666666666666,14.556666666666667,19.376666666666665,42.0
24822,10.086666666666666,12.936666666666667,14.786666666666667,16.176666666666666,17.596666666666668,42.333333333333336
24823,9.26,13.29,13.39,17.9,19.47,44.0
24826,12.44,9.18,12.09,14.11,20.98,41.0
24827,9.26,13.29,13.39,17.9,19.47,44.0
24828,10.746666666666668,11.843333333333334,11.676666666666668,16.423333333333332,21.046666666666667,44.666666666666664
24829,8.14,9.37,6.39,25.79,21.61,52.0
24830,6.05,9.35,15.53,16.14,27.57,53.0
24831,7.16,10.76,16.465,15.185,24.125,48.5
24834,11.29,16.8,10.3,13.04,24.81,43.0
24836,17.3,18.2,14.29,12.61,15.11,40.0
24839,12.81,9.36,18.34,10.44,16.72,39.0
24843,8.14,9.37,6.39,25.79,21.61,52.0
24844,11.13,9.303333333333333,12.273333333333333,16.779999999999998,19.77,44.0
24845,12.81,9.36,18.34,10.44,16.72,39.0
24846,6.68,11.22,17.69,24.43,22.99,49.0
24847,10.46,9.13,14.56,16.66,23.62,48.0
24848,8.14,9.37,6.39,25.79,21.61,52.0
24849,9.739999999999998,16.48,11.465,16.615000000000002,20.705,43.5
24850,12.32,11.91,13.66,11.86,18.02,42.0
24851,10.23,8.09,16.06,19.98,21.04,49.0
24853,17.3,18.2,14.29,12.61,15.11,40.0
24854,9.26,13.29,13.39,17.9,19.47,44.0
24855,7.16,10.76,16.465,15.185,24.125,48.5
24857,9.26,13.29,13.39,17.9,19.47,44.0
24860,8.19,16.16,12.63,20.19,16.6,44.0
24861,8.27,12.17,17.4,14.23,20.68,44.0
24862,6.68,11.22,17.69,24.43,22.99,49.0
24866,7.59,13.0,15.38,14.83,18.9,42.0
24867,11.29,16.8,10.3,13.04,24.81,43.0
24868,8.27,12.17,17.4,14.23,20.68,44.0
24869,12.81,9.36,18.34,10.44,16.72,39.0
24870,9.486666666666666,13.956666666666665,11.75,18.77,15.716666666666667,43.333333333333336
24871,8.14,9.37,6.39,25.79,21.61,52.0
24872,9.745000000000001,10.29,18.015,17.435,19.854999999999997,44.0
24873,12.44,9.18,12.09,14.11,20.98,41.0
24874,11.149999999999999,14.61,9.765,15.629999999999999,17.945,42.5
24878,8.14,9.37,6.39,25.79,21.61,52.0
24879,12.379999999999999,10.545,12.875,12.985,19.5,41.5
24880,11.29,16.8,10.3,13.04,24.81,43.0
24881,8.14,9.37,6.39,25.79,21.61,52.0
24882,11.035,11.325,15.865,14.169999999999998,18.095,41.5
24884,7.59,13.0,15.38,14.83,18.9,42.0
24887,8.27,12.17,17.4,14.23,20.68,44.0
24888,8.14,9.37,6.39,25.79,21.61,52.0
24892,12.44,9.18,12.09,14.11,20.98,41.0
24894,7.59,13.0,15.38,14.83,18.9,42.0
24895,8.14,9.37,6.39,25.79,21.61,52.0
24898,11.29,16.8,10.3,13.04,24.81,43.0
24901,11.068,11.766000000000002,12.59,14.788,23.035999999999998,45.0
24910,11.001666666666667,11.243333333333332,13.596666666666666,15.706666666666665,25.171666666666667,48.166666666666664
24915,8.61,13.235,15.41,14.14,24.89,46.5
24916,10.625,11.275,13.46,14.855,21.68,45.5
24918,9.586666666666666,11.483333333333334,12.903333333333334,16.69666666666667,25.843333333333334,49.0
24920,8.61,13.235,15.41,14.14,24.89,46.5
24924,14.54,8.62,16.18,17.93,22.88,51.0
24925,11.924999999999999,12.6425,12.31,15.6425,22.23,45.25
24927,8.6,12.855,13.415,17.17,24.765,48.5
24931,10.3725,10.645,14.0825,14.697500000000002,21.8725,46.0
24934,8.956666666666665,12.466666666666667,13.916666666666666,15.466666666666669,24.643333333333334,47.0
24935,8.5,12.93,13.59,19.95,25.95,49.0
24938,12.02,12.17,13.42,16.29,18.09,45.0
24941,10.69,10.85,17.81,12.03,23.78,49.0
24943,13.015,11.25,12.02,16.375,22.15,46.0
24944,8.61,13.235,15.41,14.14,24.89,46.5
24945,10.129999999999999,10.76,12.56,15.07,25.79,49.0
24946,14.54,8.62,16.18,17.93,22.88,51.0
24951,10.316666666666665,10.79,14.31,14.056666666666667,25.120000000000005,49.0
24954,11.08,10.8425,13.8375,16.5175,22.732499999999998,47.75
24957,12.02,12.17,13.42,16.29,18.09,45.0
24962,8.5,12.93,13.59,19.95,25.95,49.0
24963,9.41,13.405000000000001,12.485,18.84,21.755,46.5
24966,10.450000000000001,11.436666666666667,13.423333333333332,16.720000000000002,19.36,46.333333333333336
24970,12.61,13.135,11.25,14.16,25.665,44.0
24974,10.69,10.85,17.81,12.03,23.78,49.0
24976,10.315,9.245,15.774999999999999,12.219999999999999,28.900000000000002,51.5
24977,10.873333333333335,10.856666666666667,14.266666666666667,14.293333333333331,22.333333333333332,46.0
24981,8.5,12.93,13.59,19.95,25.95,49.0
24983,10.315,9.245,15.774999999999999,12.219999999999999,28.900000000000002,51.5
24984,10.69,10.85,17.81,12.03,23.78,49.0
24985,9.219999999999999,10.285,13.665,16.18,29.985,51.5
24986,10.32,12.200000000000001,12.216666666666667,17.726666666666667,22.209999999999997,47.0
24991,10.445,11.09,13.475,16.1,19.29,45.5
24993,9.94,7.64,13.74,12.41,34.02,54.0
25002,13.83,13.88,13.85,11.09,21.83,41.0
25003,13.663333333333334,13.393333333333333,12.916666666666666,15.006666666666666,20.919999999999998,42.0
25005,9.78,12.06,16.28,15.83,19.79,43.0
25007,8.075000000000001,13.530000000000001,11.559999999999999,13.96,20.4,42.0
25008,3.85,15.41,13.18,15.15,18.82,43.0
25009,5.27,17.27,17.27,19.77,13.4,44.0
25011,8.84,12.97,17.42,12.04,16.17,42.0
25015,9.905,12.7425,11.81,17.1075,20.552500000000002,45.0
25019,7.15,13.44,15.684999999999999,13.305,20.685000000000002,44.5
25021,11.85,14.33,16.7,17.95,13.88,42.0
25022,12.8,14.03,13.6,17.22,18.85,43.0
25024,10.5,13.780000000000001,12.219999999999999,16.875,15.670000000000002,40.0
25025,6.12,14.21,11.15,20.14,23.82,47.0
25026,10.16,10.59,21.16,9.52,22.74,47.0
25028,13.3,13.585,14.75,14.215,19.215,44.0
25030,7.29,13.24,15.383333333333333,14.520000000000001,21.50666666666667,45.666666666666664
25031,13.83,13.88,13.85,11.09,21.83,41.0
25033,10.04,12.93,16.355,12.035,16.115000000000002,41.5
25035,11.67,10.56,10.05,12.56,22.96,42.0
25036,13.83,13.88,13.85,11.09,21.83,41.0
25039,6.12,14.21,11.15,20.14,23.82,47.0
25040,13.83,13.88,13.85,11.09,21.83,41.0
25043,10.602,12.267999999999999,13.701999999999998,15.078,19.762,43.4
25044,11.815000000000001,13.17,10.254999999999999,16.735,17.725,41.5
25045,9.58125,12.46375,12.93,16.07875,20.7675,44.625
25047,11.25,14.21,13.52,17.0,17.99,45.0
25048,3.85,15.41,13.18,15.15,18.82,43.0
25049,10.5,13.780000000000001,12.219999999999999,16.875,15.670000000000002,40.0
25051,5.27,17.27,17.27,19.77,13.4,44.0
25053,10.382,12.992,13.796000000000001,13.992,19.808,43.0
25054,11.67,10.56,10.05,12.56,22.96,42.0
25059,12.58,15.46,14.33,14.02,21.71,44.5
25060,3.85,15.41,13.18,15.15,18.82,43.0
25061,11.67,10.56,10.05,12.56,22.96,42.0
25062,3.85,15.41,13.18,15.15,18.82,43.0
25063,10.546,11.632000000000001,12.67,15.994,21.65,44.0
25064,15.87666666666667,11.418333333333335,14.611666666666666,12.911666666666667,19.511666666666667,41.333333333333336
25067,8.18,12.7,13.6,14.17,19.37,44.0
25070,11.24,12.89,15.29,12.03,16.06,41.0
25071,11.062857142857142,11.585714285714287,13.577142857142857,15.667142857142858,20.98857142857143,45.714285714285715
25075,9.925,11.629999999999999,11.825,13.365,21.165,43.0
25076,5.28,16.21,10.98,18.18,23.32,47.0
25079,11.655000000000001,9.23,15.940000000000001,13.845,21.88,46.0
25081,8.075,15.585,14.254999999999999,15.43,16.965,43.0
25082,9.805,14.27,14.865,13.185,17.29,41.0
25083,8.309999999999999,11.6,15.605,17.19,20.48,46.5
25085,12.690000000000001,13.04,13.0,13.895,21.659999999999997,44.5
25086,6.12,14.21,11.15,20.14,23.82,47.0
25088,8.97,12.93,16.97,13.76,17.37,45.0
25090,13.83,13.88,13.85,11.09,21.83,41.0
25093,11.365,14.115,13.969999999999999,14.52,17.205000000000002,42.0
25102,8.18,12.7,13.6,14.17,19.37,44.0
25103,8.18,12.7,13.6,14.17,19.37,44.0
25106,9.465,14.25,12.14,15.61,22.37,44.0
25107,12.025,13.08,11.530000000000001,14.100000000000001,20.145,41.0
25108,9.2,12.91,10.735,17.064999999999998,23.54,43.0
25109,8.84,12.97,17.42,12.04,16.17,42.0
25110,6.12,14.21,11.15,20.14,23.82,47.0
25111,8.97,12.93,16.97,13.76,17.37,45.0
25112,11.34,13.93,11.68,15.79,21.25,45.0
25113,9.620000000000001,11.985,12.525,15.59,20.695,43.5
25114,13.934999999999999,11.225,11.645,13.215,24.155,42.5
25115,8.23,12.23,9.85,17.32,18.3,40.0
25118,8.23,12.23,9.85,17.32,18.3,40.0
25119,8.335,11.365,13.73,18.765,19.945,44.5
25121,5.28,16.21,10.98,18.18,23.32,47.0
